town_city,year,Statistic,Value
Bethel,2020,Floor vote Turnout (%),0.085
Bethel,2020,ab_towns_num_voted,NA
Bethel,2020,Australian ballot Turnout (%),NA
Bethel,2020,ab_towns_absentee_votes,NA
Bethel,2020,Absentee Ballot Turnout (%),NA
Bloomfield,2020,tm_checklist_voters,162
Bloomfield,2020,highest_flr_vote_count,NA
Bloomfield,2020,Floor vote Turnout (%),NA
Bloomfield,2020,ab_towns_num_voted,54
Bloomfield,2020,Australian ballot Turnout (%),0.333
Bloomfield,2020,ab_towns_absentee_votes,2
Bloomfield,2020,Absentee Ballot Turnout (%),0.037
Bolton,2020,tm_checklist_voters,1004
Bolton,2020,highest_flr_vote_count,105
Bolton,2020,Floor vote Turnout (%),0.105
Bolton,2020,ab_towns_num_voted,452
Bolton,2020,Australian ballot Turnout (%),0.45
Bolton,2020,ab_towns_absentee_votes,34
Bolton,2020,Absentee Ballot Turnout (%),0.075
Bradford,2020,tm_checklist_voters,2008
Bradford,2020,highest_flr_vote_count,120
Bradford,2020,Floor vote Turnout (%),0.06
Bradford,2020,ab_towns_num_voted,NA
Bradford,2020,Australian ballot Turnout (%),NA
Bradford,2020,ab_towns_absentee_votes,NA
Bradford,2020,Absentee Ballot Turnout (%),NA
Brandon,2020,tm_checklist_voters,3000
Brandon,2020,highest_flr_vote_count,NA
Brandon,2020,Floor vote Turnout (%),NA
Brandon,2020,ab_towns_num_voted,1200
Brandon,2020,Australian ballot Turnout (%),0.4
Brandon,2020,ab_towns_absentee_votes,200
Brandon,2020,Absentee Ballot Turnout (%),0.167
Brattleboro,2020,tm_checklist_voters,9658
Brattleboro,2020,highest_flr_vote_count,NA
Brattleboro,2020,Floor vote Turnout (%),NA
Brattleboro,2020,ab_towns_num_voted,3690
Brattleboro,2020,Australian ballot Turnout (%),0.382
Brattleboro,2020,ab_towns_absentee_votes,1199
Brattleboro,2020,Absentee Ballot Turnout (%),0.325
Bridgewater,2020,tm_checklist_voters,715
Bridgewater,2020,highest_flr_vote_count,105
Bridgewater,2020,Floor vote Turnout (%),0.147
Bridgewater,2020,ab_towns_num_voted,332
Bridgewater,2020,Australian ballot Turnout (%),0.464
Bridgewater,2020,ab_towns_absentee_votes,38
Bridgewater,2020,Absentee Ballot Turnout (%),0.114
Bridport,2020,tm_checklist_voters,917
Bridport,2020,highest_flr_vote_count,83
Bridport,2020,Floor vote Turnout (%),0.091
Bridport,2020,ab_towns_num_voted,340
Bridport,2020,Australian ballot Turnout (%),0.371
Bridport,2020,ab_towns_absentee_votes,40
Bridport,2020,Absentee Ballot Turnout (%),0.118
Brighton,2020,tm_checklist_voters,890
Brighton,2020,highest_flr_vote_count,NA
Brighton,2020,Floor vote Turnout (%),NA
Brighton,2020,ab_towns_num_voted,265
Brighton,2020,Australian ballot Turnout (%),0.298
Brighton,2020,ab_towns_absentee_votes,26
Brighton,2020,Absentee Ballot Turnout (%),0.098
Bristol,2020,tm_checklist_voters,3009
Bristol,2020,highest_flr_vote_count,123
Bristol,2020,Floor vote Turnout (%),0.041
Bristol,2020,ab_towns_num_voted,1351
Bristol,2020,Australian ballot Turnout (%),0.449
Bristol,2020,ab_towns_absentee_votes,145
Bristol,2020,Absentee Ballot Turnout (%),0.107
Brookfield,2020,tm_checklist_voters,1004
Brookfield,2020,highest_flr_vote_count,NA
Brookfield,2020,Floor vote Turnout (%),NA
Brookfield,2020,ab_towns_num_voted,413
Brookfield,2020,Australian ballot Turnout (%),0.411
Brookfield,2020,ab_towns_absentee_votes,NA
Brookfield,2020,Absentee Ballot Turnout (%),NA
Brookline,2020,tm_checklist_voters,425
Brookline,2020,highest_flr_vote_count,70
Brookline,2020,Floor vote Turnout (%),0.165
Brookline,2020,ab_towns_num_voted,NA
Brookline,2020,Australian ballot Turnout (%),NA
Brookline,2020,ab_towns_absentee_votes,NA
Brookline,2020,Absentee Ballot Turnout (%),NA
Brownington,2020,tm_checklist_voters,656
Brownington,2020,highest_flr_vote_count,72
Brownington,2020,Floor vote Turnout (%),0.11
Brownington,2020,ab_towns_num_voted,NA
Brownington,2020,Australian ballot Turnout (%),NA
Brownington,2020,ab_towns_absentee_votes,NA
Brownington,2020,Absentee Ballot Turnout (%),NA
Brunswick,2020,tm_checklist_voters,67
Brunswick,2020,highest_flr_vote_count,13
Brunswick,2020,Floor vote Turnout (%),0.194
Brunswick,2020,ab_towns_num_voted,34
Brunswick,2020,Australian ballot Turnout (%),0.507
Brunswick,2020,ab_towns_absentee_votes,1
Brunswick,2020,Absentee Ballot Turnout (%),0.029
Burke,2020,tm_checklist_voters,1231
Burke,2020,highest_flr_vote_count,NA
Burke,2020,Floor vote Turnout (%),NA
Burke,2020,ab_towns_num_voted,463
Burke,2020,Australian ballot Turnout (%),0.376
Burke,2020,ab_towns_absentee_votes,51
Burke,2020,Absentee Ballot Turnout (%),0.11
Burlington,2020,tm_checklist_voters,36724
Burlington,2020,highest_flr_vote_count,NA
Burlington,2020,Floor vote Turnout (%),NA
Burlington,2020,ab_towns_num_voted,15330
Burlington,2020,Australian ballot Turnout (%),0.417
Burlington,2020,ab_towns_absentee_votes,1982
Burlington,2020,Absentee Ballot Turnout (%),0.129
Cabot,2020,tm_checklist_voters,1156
Cabot,2020,highest_flr_vote_count,100
Cabot,2020,Floor vote Turnout (%),0.087
Cabot,2020,ab_towns_num_voted,528
Cabot,2020,Australian ballot Turnout (%),0.457
Cabot,2020,ab_towns_absentee_votes,94
Cabot,2020,Absentee Ballot Turnout (%),0.178
Calais,2020,tm_checklist_voters,1409
Calais,2020,highest_flr_vote_count,150
Calais,2020,Floor vote Turnout (%),0.106
Calais,2020,ab_towns_num_voted,636
Calais,2020,Australian ballot Turnout (%),0.451
Calais,2020,ab_towns_absentee_votes,138
Calais,2020,Absentee Ballot Turnout (%),0.217
Canaan,2020,tm_checklist_voters,675
Canaan,2020,highest_flr_vote_count,NA
Canaan,2020,Floor vote Turnout (%),NA
Canaan,2020,ab_towns_num_voted,299
Canaan,2020,Australian ballot Turnout (%),0.443
Canaan,2020,ab_towns_absentee_votes,21
Canaan,2020,Absentee Ballot Turnout (%),0.07
Castleton,2020,tm_checklist_voters,3144
Castleton,2020,highest_flr_vote_count,NA
Castleton,2020,Floor vote Turnout (%),NA
Castleton,2020,ab_towns_num_voted,1254
Castleton,2020,Australian ballot Turnout (%),0.399
Castleton,2020,ab_towns_absentee_votes,205
Castleton,2020,Absentee Ballot Turnout (%),0.163
Cavendish,2020,tm_checklist_voters,1074
Cavendish,2020,highest_flr_vote_count,84
Cavendish,2020,Floor vote Turnout (%),0.078
Cavendish,2020,ab_towns_num_voted,373
Cavendish,2020,Australian ballot Turnout (%),0.347
Cavendish,2020,ab_towns_absentee_votes,35
Cavendish,2020,Absentee Ballot Turnout (%),0.094
Charleston,2020,tm_checklist_voters,710
Charleston,2020,highest_flr_vote_count,89
Charleston,2020,Floor vote Turnout (%),0.125
Charleston,2020,ab_towns_num_voted,NA
Charleston,2020,Australian ballot Turnout (%),NA
Charleston,2020,ab_towns_absentee_votes,NA
Charleston,2020,Absentee Ballot Turnout (%),NA
Charlotte,2020,tm_checklist_voters,3344
Charlotte,2020,highest_flr_vote_count,129
Charlotte,2020,Floor vote Turnout (%),0.039
Charlotte,2020,ab_towns_num_voted,NA
Charlotte,2020,Australian ballot Turnout (%),NA
Charlotte,2020,ab_towns_absentee_votes,296
Charlotte,2020,Absentee Ballot Turnout (%),NA
Chelsea,2020,tm_checklist_voters,956
Chelsea,2020,highest_flr_vote_count,96
Chelsea,2020,Floor vote Turnout (%),0.1
Chelsea,2020,ab_towns_num_voted,NA
Chelsea,2020,Australian ballot Turnout (%),NA
Chelsea,2020,ab_towns_absentee_votes,NA
Chelsea,2020,Absentee Ballot Turnout (%),NA
Chester,2020,tm_checklist_voters,2312
Chester,2020,highest_flr_vote_count,75
Chester,2020,Floor vote Turnout (%),0.032
Chester,2020,ab_towns_num_voted,909
Chester,2020,Australian ballot Turnout (%),0.393
Chester,2020,ab_towns_absentee_votes,76
Chester,2020,Absentee Ballot Turnout (%),0.084
Chittenden,2020,tm_checklist_voters,1092
Chittenden,2020,highest_flr_vote_count,NA
Chittenden,2020,Floor vote Turnout (%),NA
Chittenden,2020,ab_towns_num_voted,496
Chittenden,2020,Australian ballot Turnout (%),0.454
Chittenden,2020,ab_towns_absentee_votes,53
Chittenden,2020,Absentee Ballot Turnout (%),0.107
Clarendon,2020,tm_checklist_voters,2012
Clarendon,2020,highest_flr_vote_count,NA
Clarendon,2020,Floor vote Turnout (%),NA
Clarendon,2020,ab_towns_num_voted,656
Clarendon,2020,Australian ballot Turnout (%),0.326
Clarendon,2020,ab_towns_absentee_votes,65
Clarendon,2020,Absentee Ballot Turnout (%),0.099
Colchester,2020,tm_checklist_voters,11518
Colchester,2020,highest_flr_vote_count,NA
Colchester,2020,Floor vote Turnout (%),NA
Colchester,2020,ab_towns_num_voted,4667
Colchester,2020,Australian ballot Turnout (%),0.405
Colchester,2020,ab_towns_absentee_votes,1067
Colchester,2020,Absentee Ballot Turnout (%),0.229
Concord,2020,tm_checklist_voters,860
Concord,2020,highest_flr_vote_count,NA
Concord,2020,Floor vote Turnout (%),NA
Concord,2020,ab_towns_num_voted,310
Concord,2020,Australian ballot Turnout (%),0.36
Concord,2020,ab_towns_absentee_votes,42
Concord,2020,Absentee Ballot Turnout (%),0.135
Corinth,2020,tm_checklist_voters,1036
Corinth,2020,highest_flr_vote_count,NA
Corinth,2020,Floor vote Turnout (%),NA
Corinth,2020,ab_towns_num_voted,355
Corinth,2020,Australian ballot Turnout (%),0.343
Corinth,2020,ab_towns_absentee_votes,NA
Corinth,2020,Absentee Ballot Turnout (%),NA
Cornwall,2020,tm_checklist_voters,1013
Cornwall,2020,highest_flr_vote_count,90
Cornwall,2020,Floor vote Turnout (%),0.089
Cornwall,2020,ab_towns_num_voted,522
Cornwall,2020,Australian ballot Turnout (%),0.515
Cornwall,2020,ab_towns_absentee_votes,57
Cornwall,2020,Absentee Ballot Turnout (%),0.109
Coventry,2020,tm_checklist_voters,772
Coventry,2020,highest_flr_vote_count,114
Coventry,2020,Floor vote Turnout (%),0.148
Coventry,2020,ab_towns_num_voted,218
Coventry,2020,Australian ballot Turnout (%),0.282
Coventry,2020,ab_towns_absentee_votes,14
Coventry,2020,Absentee Ballot Turnout (%),0.064
Danby,2020,tm_checklist_voters,916
Danby,2020,highest_flr_vote_count,54
Danby,2020,Floor vote Turnout (%),0.059
Danby,2020,ab_towns_num_voted,422
Danby,2020,Australian ballot Turnout (%),0.461
Danby,2020,ab_towns_absentee_votes,119
Danby,2020,Absentee Ballot Turnout (%),0.282
Danville,2020,tm_checklist_voters,1780
Danville,2020,highest_flr_vote_count,239
Danville,2020,Floor vote Turnout (%),0.134
Danville,2020,ab_towns_num_voted,662
Danville,2020,Australian ballot Turnout (%),0.372
Danville,2020,ab_towns_absentee_votes,97
Danville,2020,Absentee Ballot Turnout (%),0.147
Derby,2020,tm_checklist_voters,3442
Derby,2020,highest_flr_vote_count,80
Derby,2020,Floor vote Turnout (%),0.023
Derby,2020,ab_towns_num_voted,1026
Derby,2020,Australian ballot Turnout (%),0.298
Derby,2020,ab_towns_absentee_votes,182
Derby,2020,Absentee Ballot Turnout (%),0.177
Dorset,2020,tm_checklist_voters,1733
Dorset,2020,highest_flr_vote_count,NA
Dorset,2020,Floor vote Turnout (%),NA
Dorset,2020,ab_towns_num_voted,751
Dorset,2020,Australian ballot Turnout (%),0.433
Dorset,2020,ab_towns_absentee_votes,64
Dorset,2020,Absentee Ballot Turnout (%),0.085
Duxbury,2020,tm_checklist_voters,1157
Duxbury,2020,highest_flr_vote_count,120
Duxbury,2020,Floor vote Turnout (%),0.104
Duxbury,2020,ab_towns_num_voted,NA
Duxbury,2020,Australian ballot Turnout (%),NA
Duxbury,2020,ab_towns_absentee_votes,NA
Duxbury,2020,Absentee Ballot Turnout (%),NA
East Haven,2020,tm_checklist_voters,199
East Haven,2020,highest_flr_vote_count,NA
East Haven,2020,Floor vote Turnout (%),NA
East Haven,2020,ab_towns_num_voted,72
East Haven,2020,Australian ballot Turnout (%),0.362
East Haven,2020,ab_towns_absentee_votes,6
East Haven,2020,Absentee Ballot Turnout (%),0.083
East Montpelier,2020,tm_checklist_voters,2245
East Montpelier,2020,highest_flr_vote_count,161
East Montpelier,2020,Floor vote Turnout (%),0.072
East Montpelier,2020,ab_towns_num_voted,1040
East Montpelier,2020,Australian ballot Turnout (%),0.463
East Montpelier,2020,ab_towns_absentee_votes,190
East Montpelier,2020,Absentee Ballot Turnout (%),0.183
Eden,2020,tm_checklist_voters,881
Eden,2020,highest_flr_vote_count,106
Eden,2020,Floor vote Turnout (%),0.12
Eden,2020,ab_towns_num_voted,NA
Eden,2020,Australian ballot Turnout (%),NA
Eden,2020,ab_towns_absentee_votes,NA
Eden,2020,Absentee Ballot Turnout (%),NA
Elmore,2020,tm_checklist_voters,744
Elmore,2020,highest_flr_vote_count,75
Elmore,2020,Floor vote Turnout (%),0.101
Elmore,2020,ab_towns_num_voted,350
Elmore,2020,Australian ballot Turnout (%),0.47
Elmore,2020,ab_towns_absentee_votes,33
Elmore,2020,Absentee Ballot Turnout (%),NA
Essex,2020,tm_checklist_voters,16627
Essex,2020,highest_flr_vote_count,300
Essex,2020,Floor vote Turnout (%),0.018
Essex,2020,ab_towns_num_voted,6969
Essex,2020,Australian ballot Turnout (%),0.419
Essex,2020,ab_towns_absentee_votes,1455
Essex,2020,Absentee Ballot Turnout (%),0.209
Fair Haven,2020,tm_checklist_voters,1800
Fair Haven,2020,highest_flr_vote_count,NA
Fair Haven,2020,Floor vote Turnout (%),NA
Fair Haven,2020,ab_towns_num_voted,875
Fair Haven,2020,Australian ballot Turnout (%),0.486
Fair Haven,2020,ab_towns_absentee_votes,75
Fair Haven,2020,Absentee Ballot Turnout (%),0.086
Fairfax,2020,tm_checklist_voters,4007
Fairfax,2020,highest_flr_vote_count,NA
Fairfax,2020,Floor vote Turnout (%),NA
Fairfax,2020,ab_towns_num_voted,1529
Fairfax,2020,Australian ballot Turnout (%),0.382
Fairfax,2020,ab_towns_absentee_votes,145
Fairfax,2020,Absentee Ballot Turnout (%),0.095
Fairfield,2020,tm_checklist_voters,1419
Fairfield,2020,highest_flr_vote_count,NA
Fairfield,2020,Floor vote Turnout (%),NA
Fairfield,2020,ab_towns_num_voted,426
Fairfield,2020,Australian ballot Turnout (%),0.3
Fairfield,2020,ab_towns_absentee_votes,40
Fairfield,2020,Absentee Ballot Turnout (%),0.094
Fairlee,2020,tm_checklist_voters,79
Fairlee,2020,highest_flr_vote_count,75
Fairlee,2020,Floor vote Turnout (%),0.949
Fairlee,2020,ab_towns_num_voted,NA
Fairlee,2020,Australian ballot Turnout (%),NA
Fairlee,2020,ab_towns_absentee_votes,NA
Fairlee,2020,Absentee Ballot Turnout (%),NA
Fayston,2020,tm_checklist_voters,1264
Fayston,2020,highest_flr_vote_count,100
Fayston,2020,Floor vote Turnout (%),0.079
Fayston,2020,ab_towns_num_voted,NA
Fayston,2020,Australian ballot Turnout (%),NA
Fayston,2020,ab_towns_absentee_votes,NA
Fayston,2020,Absentee Ballot Turnout (%),NA
Franklin,2020,tm_checklist_voters,956
Franklin,2020,highest_flr_vote_count,NA
Franklin,2020,Floor vote Turnout (%),NA
Franklin,2020,ab_towns_num_voted,301
Franklin,2020,Australian ballot Turnout (%),0.315
Franklin,2020,ab_towns_absentee_votes,50
Franklin,2020,Absentee Ballot Turnout (%),0.166
Georgia,2020,tm_checklist_voters,3816
Georgia,2020,highest_flr_vote_count,NA
Georgia,2020,Floor vote Turnout (%),NA
Georgia,2020,ab_towns_num_voted,2499
Georgia,2020,Australian ballot Turnout (%),0.655
Georgia,2020,ab_towns_absentee_votes,288
Georgia,2020,Absentee Ballot Turnout (%),0.115
Goshen,2020,tm_checklist_voters,160
Goshen,2020,highest_flr_vote_count,31
Goshen,2020,Floor vote Turnout (%),0.194
Goshen,2020,ab_towns_num_voted,94
Goshen,2020,Australian ballot Turnout (%),0.588
Goshen,2020,ab_towns_absentee_votes,8
Goshen,2020,Absentee Ballot Turnout (%),0.085
Grafton,2020,tm_checklist_voters,506
Grafton,2020,highest_flr_vote_count,69
Grafton,2020,Floor vote Turnout (%),0.136
Grafton,2020,ab_towns_num_voted,280
Grafton,2020,Australian ballot Turnout (%),0.553
Grafton,2020,ab_towns_absentee_votes,31
Grafton,2020,Absentee Ballot Turnout (%),0.111
Granby,2020,tm_checklist_voters,54
Granby,2020,highest_flr_vote_count,12
Granby,2020,Floor vote Turnout (%),0.222
Granby,2020,ab_towns_num_voted,NA
Granby,2020,Australian ballot Turnout (%),NA
Granby,2020,ab_towns_absentee_votes,NA
Granby,2020,Absentee Ballot Turnout (%),NA
Granville,2020,tm_checklist_voters,246
Granville,2020,highest_flr_vote_count,45
Granville,2020,Floor vote Turnout (%),0.183
Granville,2020,ab_towns_num_voted,NA
Granville,2020,Australian ballot Turnout (%),NA
Granville,2020,ab_towns_absentee_votes,NA
Granville,2020,Absentee Ballot Turnout (%),NA
Greensboro,2020,tm_checklist_voters,589
Greensboro,2020,highest_flr_vote_count,160
Greensboro,2020,Floor vote Turnout (%),0.272
Greensboro,2020,ab_towns_num_voted,NA
Greensboro,2020,Australian ballot Turnout (%),NA
Greensboro,2020,ab_towns_absentee_votes,NA
Greensboro,2020,Absentee Ballot Turnout (%),NA
Groton,2020,tm_checklist_voters,749
Groton,2020,highest_flr_vote_count,90
Groton,2020,Floor vote Turnout (%),0.12
Groton,2020,ab_towns_num_voted,NA
Groton,2020,Australian ballot Turnout (%),NA
Groton,2020,ab_towns_absentee_votes,NA
Groton,2020,Absentee Ballot Turnout (%),NA
Guildhall,2020,tm_checklist_voters,192
Guildhall,2020,highest_flr_vote_count,41
Guildhall,2020,Floor vote Turnout (%),0.214
Guildhall,2020,ab_towns_num_voted,91
Guildhall,2020,Australian ballot Turnout (%),0.474
Guildhall,2020,ab_towns_absentee_votes,6
Guildhall,2020,Absentee Ballot Turnout (%),0.066
Guilford,2020,tm_checklist_voters,1770
Guilford,2020,highest_flr_vote_count,NA
Guilford,2020,Floor vote Turnout (%),NA
Guilford,2020,ab_towns_num_voted,711
Guilford,2020,Australian ballot Turnout (%),0.402
Guilford,2020,ab_towns_absentee_votes,123
Guilford,2020,Absentee Ballot Turnout (%),0.173
Halifax,2020,tm_checklist_voters,580
Halifax,2020,highest_flr_vote_count,75
Halifax,2020,Floor vote Turnout (%),0.129
Halifax,2020,ab_towns_num_voted,290
Halifax,2020,Australian ballot Turnout (%),0.5
Halifax,2020,ab_towns_absentee_votes,49
Halifax,2020,Absentee Ballot Turnout (%),0.169
Hancock,2020,tm_checklist_voters,296
Hancock,2020,highest_flr_vote_count,30
Hancock,2020,Floor vote Turnout (%),0.101
Hancock,2020,ab_towns_num_voted,NA
Hancock,2020,Australian ballot Turnout (%),NA
Hancock,2020,ab_towns_absentee_votes,NA
Hancock,2020,Absentee Ballot Turnout (%),NA
Hartford,2020,tm_checklist_voters,9599
Hartford,2020,highest_flr_vote_count,NA
Hartford,2020,Floor vote Turnout (%),NA
Hartford,2020,ab_towns_num_voted,3396
Hartford,2020,Australian ballot Turnout (%),0.354
Hartford,2020,ab_towns_absentee_votes,424
Hartford,2020,Absentee Ballot Turnout (%),0.125
Hartland,2020,tm_checklist_voters,2714
Hartland,2020,highest_flr_vote_count,170
Hartland,2020,Floor vote Turnout (%),0.063
Hartland,2020,ab_towns_num_voted,1176
Hartland,2020,Australian ballot Turnout (%),0.433
Hartland,2020,ab_towns_absentee_votes,102
Hartland,2020,Absentee Ballot Turnout (%),0.087
Highgate,2020,tm_checklist_voters,2270
Highgate,2020,highest_flr_vote_count,85
Highgate,2020,Floor vote Turnout (%),0.037
Highgate,2020,ab_towns_num_voted,688
Highgate,2020,Australian ballot Turnout (%),0.303
Highgate,2020,ab_towns_absentee_votes,103
Highgate,2020,Absentee Ballot Turnout (%),0.15
Hinesburg,2020,tm_checklist_voters,4103
Hinesburg,2020,highest_flr_vote_count,NA
Hinesburg,2020,Floor vote Turnout (%),NA
Hinesburg,2020,ab_towns_num_voted,1947
Hinesburg,2020,Australian ballot Turnout (%),0.475
Hinesburg,2020,ab_towns_absentee_votes,416
Hinesburg,2020,Absentee Ballot Turnout (%),0.214
Holland,2020,tm_checklist_voters,435
Holland,2020,highest_flr_vote_count,57
Holland,2020,Floor vote Turnout (%),0.131
Holland,2020,ab_towns_num_voted,130
Holland,2020,Australian ballot Turnout (%),0.299
Holland,2020,ab_towns_absentee_votes,13
Holland,2020,Absentee Ballot Turnout (%),0.1
Hubbardton,2020,tm_checklist_voters,540
Hubbardton,2020,highest_flr_vote_count,77
Hubbardton,2020,Floor vote Turnout (%),0.143
Hubbardton,2020,ab_towns_num_voted,225
Hubbardton,2020,Australian ballot Turnout (%),0.417
Hubbardton,2020,ab_towns_absentee_votes,18
Hubbardton,2020,Absentee Ballot Turnout (%),0.08
Huntington,2020,tm_checklist_voters,1638
Huntington,2020,highest_flr_vote_count,NA
Huntington,2020,Floor vote Turnout (%),NA
Huntington,2020,ab_towns_num_voted,835
Huntington,2020,Australian ballot Turnout (%),0.51
Huntington,2020,ab_towns_absentee_votes,84
Huntington,2020,Absentee Ballot Turnout (%),0.101
Hyde Park,2020,tm_checklist_voters,2277
Hyde Park,2020,highest_flr_vote_count,160
Hyde Park,2020,Floor vote Turnout (%),0.07
Hyde Park,2020,ab_towns_num_voted,761
Hyde Park,2020,Australian ballot Turnout (%),0.334
