town_city,year,method_description,usage,voting_method
ST. ALBANS CITY,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,Yes,town_ab_officers
ST. ALBANS CITY,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,Yes,town_ab_budget
ST. ALBANS CITY,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,Yes,town_ab_public_q
ST. ALBANS CITY,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,Yes,town_sd_ab_officers
ST. ALBANS CITY,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,Yes,town_sd_ab_budget
ST. ALBANS CITY,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,Yes,town_sd_ab_public_q
ST. ALBANS CITY,2017,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",NA,town_ab_moved_2018
ST. ALBANS CITY,2017,Is your town a member of UNION SCHOOL DISTRICT?,NA,union_sd_member
ST. ALBANS CITY,2017,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,NA,union_sd_ab_officers
ST. ALBANS CITY,2017,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,NA,union_sd_ab_budget
ST. ALBANS CITY,2017,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,NA,union_sd_ab_public_q
ST. ALBANS TOWN,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,Yes,town_ab_officers
ST. ALBANS TOWN,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,Yes,town_ab_budget
ST. ALBANS TOWN,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,Yes,town_ab_public_q
ST. ALBANS TOWN,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,Yes,town_sd_ab_officers
ST. ALBANS TOWN,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,Yes,town_sd_ab_budget
ST. ALBANS TOWN,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,Yes,town_sd_ab_public_q
ST. ALBANS TOWN,2017,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",NA,town_ab_moved_2018
ST. ALBANS TOWN,2017,Is your town a member of UNION SCHOOL DISTRICT?,NA,union_sd_member
ST. ALBANS TOWN,2017,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,NA,union_sd_ab_officers
ST. ALBANS TOWN,2017,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,NA,union_sd_ab_budget
ST. ALBANS TOWN,2017,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,NA,union_sd_ab_public_q
ST. JOHNSBURY,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,Yes,town_ab_officers
ST. JOHNSBURY,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,Yes,town_ab_budget
ST. JOHNSBURY,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,Yes,town_ab_public_q
ST. JOHNSBURY,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,Yes,town_sd_ab_officers
ST. JOHNSBURY,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,Yes,town_sd_ab_budget
ST. JOHNSBURY,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,Yes,town_sd_ab_public_q
ST. JOHNSBURY,2017,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",NA,town_ab_moved_2018
ST. JOHNSBURY,2017,Is your town a member of UNION SCHOOL DISTRICT?,NA,union_sd_member
ST. JOHNSBURY,2017,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,NA,union_sd_ab_officers
ST. JOHNSBURY,2017,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,NA,union_sd_ab_budget
ST. JOHNSBURY,2017,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,NA,union_sd_ab_public_q
STAMFORD,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,Yes,town_ab_officers
STAMFORD,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
STAMFORD,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,No,town_ab_public_q
STAMFORD,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,Yes,town_sd_ab_officers
STAMFORD,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,No,town_sd_ab_budget
STAMFORD,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,No,town_sd_ab_public_q
STAMFORD,2017,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",NA,town_ab_moved_2018
STAMFORD,2017,Is your town a member of UNION SCHOOL DISTRICT?,NA,union_sd_member
STAMFORD,2017,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,NA,union_sd_ab_officers
STAMFORD,2017,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,NA,union_sd_ab_budget
STAMFORD,2017,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,NA,union_sd_ab_public_q
STANNARD,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,No,town_ab_officers
STANNARD,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
STANNARD,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,No,town_ab_public_q
STANNARD,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,No,town_sd_ab_officers
STANNARD,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,No,town_sd_ab_budget
STANNARD,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,No,town_sd_ab_public_q
STANNARD,2017,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",NA,town_ab_moved_2018
STANNARD,2017,Is your town a member of UNION SCHOOL DISTRICT?,NA,union_sd_member
STANNARD,2017,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,NA,union_sd_ab_officers
STANNARD,2017,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,NA,union_sd_ab_budget
STANNARD,2017,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,NA,union_sd_ab_public_q
STARKSBORO,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,Yes,town_ab_officers
STARKSBORO,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
STARKSBORO,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,Yes,town_ab_public_q
STARKSBORO,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,Yes,town_sd_ab_officers
STARKSBORO,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,Yes,town_sd_ab_budget
STARKSBORO,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,Yes,town_sd_ab_public_q
STARKSBORO,2017,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",NA,town_ab_moved_2018
STARKSBORO,2017,Is your town a member of UNION SCHOOL DISTRICT?,NA,union_sd_member
STARKSBORO,2017,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,NA,union_sd_ab_officers
STARKSBORO,2017,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,NA,union_sd_ab_budget
STARKSBORO,2017,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,NA,union_sd_ab_public_q
STOCKBRIDGE,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,No,town_ab_officers
STOCKBRIDGE,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
STOCKBRIDGE,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,No,town_ab_public_q
STOCKBRIDGE,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,No,town_sd_ab_officers
STOCKBRIDGE,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,No,town_sd_ab_budget
STOCKBRIDGE,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,No,town_sd_ab_public_q
STOCKBRIDGE,2017,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",NA,town_ab_moved_2018
STOCKBRIDGE,2017,Is your town a member of UNION SCHOOL DISTRICT?,NA,union_sd_member
STOCKBRIDGE,2017,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,NA,union_sd_ab_officers
STOCKBRIDGE,2017,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,NA,union_sd_ab_budget
STOCKBRIDGE,2017,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,NA,union_sd_ab_public_q
STOWE,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,Yes,town_ab_officers
STOWE,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
STOWE,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,Yes,town_ab_public_q
STOWE,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,Yes,town_sd_ab_officers
STOWE,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,Yes,town_sd_ab_budget
STOWE,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,No,town_sd_ab_public_q
STOWE,2017,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",NA,town_ab_moved_2018
STOWE,2017,Is your town a member of UNION SCHOOL DISTRICT?,NA,union_sd_member
STOWE,2017,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,NA,union_sd_ab_officers
STOWE,2017,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,NA,union_sd_ab_budget
STOWE,2017,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,NA,union_sd_ab_public_q
STRAFFORD,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,No,town_ab_officers
STRAFFORD,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
STRAFFORD,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,No,town_ab_public_q
STRAFFORD,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,No,town_sd_ab_officers
STRAFFORD,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,No,town_sd_ab_budget
STRAFFORD,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,No,town_sd_ab_public_q
STRAFFORD,2017,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",NA,town_ab_moved_2018
STRAFFORD,2017,Is your town a member of UNION SCHOOL DISTRICT?,NA,union_sd_member
STRAFFORD,2017,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,NA,union_sd_ab_officers
STRAFFORD,2017,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,NA,union_sd_ab_budget
STRAFFORD,2017,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,NA,union_sd_ab_public_q
STRATTON,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,No,town_ab_officers
STRATTON,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
STRATTON,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,No,town_ab_public_q
STRATTON,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,No,town_sd_ab_officers
STRATTON,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,No,town_sd_ab_budget
STRATTON,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,No,town_sd_ab_public_q
STRATTON,2017,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",NA,town_ab_moved_2018
STRATTON,2017,Is your town a member of UNION SCHOOL DISTRICT?,NA,union_sd_member
STRATTON,2017,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,NA,union_sd_ab_officers
STRATTON,2017,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,NA,union_sd_ab_budget
STRATTON,2017,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,NA,union_sd_ab_public_q
SUDBURY,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,No,town_ab_officers
SUDBURY,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
SUDBURY,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,No,town_ab_public_q
SUDBURY,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,NA,town_sd_ab_officers
SUDBURY,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,NA,town_sd_ab_budget
SUDBURY,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,NA,town_sd_ab_public_q
SUDBURY,2017,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",NA,town_ab_moved_2018
SUDBURY,2017,Is your town a member of UNION SCHOOL DISTRICT?,NA,union_sd_member
SUDBURY,2017,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,NA,union_sd_ab_officers
SUDBURY,2017,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,NA,union_sd_ab_budget
SUDBURY,2017,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,NA,union_sd_ab_public_q
THETFORD,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,Yes,town_ab_officers
THETFORD,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
THETFORD,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,No,town_ab_public_q
THETFORD,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,Yes,town_sd_ab_officers
THETFORD,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,Yes,town_sd_ab_budget
THETFORD,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,Yes,town_sd_ab_public_q
THETFORD,2017,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",NA,town_ab_moved_2018
THETFORD,2017,Is your town a member of UNION SCHOOL DISTRICT?,NA,union_sd_member
THETFORD,2017,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,NA,union_sd_ab_officers
THETFORD,2017,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,NA,union_sd_ab_budget
THETFORD,2017,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,NA,union_sd_ab_public_q
TINMOUTH,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,Yes,town_ab_officers
TINMOUTH,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
TINMOUTH,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,No,town_ab_public_q
TINMOUTH,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,NA,town_sd_ab_officers
TINMOUTH,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,NA,town_sd_ab_budget
TINMOUTH,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,NA,town_sd_ab_public_q
TINMOUTH,2017,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",NA,town_ab_moved_2018
TINMOUTH,2017,Is your town a member of UNION SCHOOL DISTRICT?,NA,union_sd_member
TINMOUTH,2017,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,NA,union_sd_ab_officers
TINMOUTH,2017,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,NA,union_sd_ab_budget
TINMOUTH,2017,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,NA,union_sd_ab_public_q
TOPSHAM,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,No,town_ab_officers
TOPSHAM,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
TOPSHAM,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,No,town_ab_public_q
TOPSHAM,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,No,town_sd_ab_officers
TOPSHAM,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,No,town_sd_ab_budget
TOPSHAM,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,No,town_sd_ab_public_q
TOPSHAM,2017,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",NA,town_ab_moved_2018
TOPSHAM,2017,Is your town a member of UNION SCHOOL DISTRICT?,NA,union_sd_member
TOPSHAM,2017,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,NA,union_sd_ab_officers
TOPSHAM,2017,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,NA,union_sd_ab_budget
TOPSHAM,2017,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,NA,union_sd_ab_public_q
TOWNSHEND,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,No,town_ab_officers
TOWNSHEND,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
TOWNSHEND,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,Yes,town_ab_public_q
TOWNSHEND,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,No,town_sd_ab_officers
TOWNSHEND,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,No,town_sd_ab_budget
TOWNSHEND,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,Yes,town_sd_ab_public_q
TOWNSHEND,2017,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",NA,town_ab_moved_2018
TOWNSHEND,2017,Is your town a member of UNION SCHOOL DISTRICT?,NA,union_sd_member
TOWNSHEND,2017,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,NA,union_sd_ab_officers
TOWNSHEND,2017,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,NA,union_sd_ab_budget
TOWNSHEND,2017,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,NA,union_sd_ab_public_q
TROY,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,No,town_ab_officers
TROY,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
TROY,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,No,town_ab_public_q
TROY,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,No,town_sd_ab_officers
TROY,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,No,town_sd_ab_budget
TROY,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,No,town_sd_ab_public_q
TROY,2017,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",NA,town_ab_moved_2018
TROY,2017,Is your town a member of UNION SCHOOL DISTRICT?,NA,union_sd_member
TROY,2017,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,NA,union_sd_ab_officers
TROY,2017,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,NA,union_sd_ab_budget
TROY,2017,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,NA,union_sd_ab_public_q
TUNBRIDGE,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,NA,town_ab_officers
TUNBRIDGE,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,NA,town_ab_budget
TUNBRIDGE,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,NA,town_ab_public_q
TUNBRIDGE,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,NA,town_sd_ab_officers
TUNBRIDGE,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,NA,town_sd_ab_budget
TUNBRIDGE,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,NA,town_sd_ab_public_q
TUNBRIDGE,2017,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",NA,town_ab_moved_2018
TUNBRIDGE,2017,Is your town a member of UNION SCHOOL DISTRICT?,NA,union_sd_member
TUNBRIDGE,2017,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,NA,union_sd_ab_officers
TUNBRIDGE,2017,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,NA,union_sd_ab_budget
TUNBRIDGE,2017,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,NA,union_sd_ab_public_q
UNDERHILL,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,Yes,town_ab_officers
UNDERHILL,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
UNDERHILL,2017,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,Yes,town_ab_public_q
